metric_id,user_id,metric_date,sleep_score,activity_score,readiness_score
33261,396,2025-04-10,79.42,79.68,86.88
33262,396,2025-04-12,87.35,77.17,86.89
33263,396,2025-04-13,81.69,82.07,74.9
33264,396,2025-04-14,90.7,85.08,86.86
33265,396,2025-04-15,83.69,66.3,87.0
33266,396,2025-04-17,87.12,68.47,85.81
33267,396,2025-04-18,93.3,70.03,91.52
33268,396,2025-04-19,88.42,87.49,86.47
33269,396,2025-04-20,84.9,68.84,87.09
33270,396,2025-04-21,88.38,89.17,83.78
33271,396,2025-04-22,89.48,81.02,80.57
33272,396,2025-04-23,87.84,83.64,87.43
33273,396,2025-04-24,79.1,96.71,88.5
33274,396,2025-04-25,81.46,87.26,77.76
33275,396,2025-04-26,91.55,81.92,80.6
33276,396,2025-04-27,90.2,95.02,91.26
33277,396,2025-04-29,94.94,87.53,92.97
33278,396,2025-05-01,85.44,70.69,85.06
33279,396,2025-05-02,78.57,80.96,88.73
33280,396,2025-05-03,86.37,84.18,82.6
33281,396,2025-05-04,86.34,83.65,87.33
33282,396,2025-05-05,79.88,73.03,81.58
33283,396,2025-05-06,77.73,94.36,72.05
33284,396,2025-05-07,84.46,74.6,84.01
33285,396,2025-05-08,83.3,91.48,84.62
33286,396,2025-05-12,88.33,67.28,85.44
33287,396,2025-05-14,81.86,84.66,75.78
33288,396,2025-05-16,86.35,71.69,80.75
33289,396,2025-05-17,85.85,70.12,93.83
33290,396,2025-05-19,84.03,91.79,81.4
33291,396,2025-05-20,89.05,86.23,86.79
33292,396,2025-05-21,81.02,87.77,87.94
33293,396,2025-05-22,86.49,87.39,89.57
33294,397,2025-01-13,79.31,74.79,82.27
33295,397,2025-01-15,70.42,93.42,78.85
33296,397,2025-01-17,78.74,83.42,83.27
33297,397,2025-01-18,86.54,79.44,72.14
33298,397,2025-01-19,85.35,92.92,78.54
33299,397,2025-01-20,81.87,78.9,79.0
33300,397,2025-01-21,80.93,73.0,99.12
33301,397,2025-01-22,87.8,87.47,81.17
33302,397,2025-01-23,79.67,79.28,92.94
33303,397,2025-01-24,81.56,85.91,83.06
33304,397,2025-01-26,81.5,82.53,91.09
33305,397,2025-01-27,76.46,83.27,86.98
33306,397,2025-01-28,85.28,81.85,78.66
33307,397,2025-01-29,83.73,85.41,90.43
33308,397,2025-02-01,94.15,70.96,83.34
33309,397,2025-02-02,80.77,82.25,92.43
33310,397,2025-02-03,82.36,71.01,93.82
33311,397,2025-02-04,86.99,89.44,74.92
33312,397,2025-02-06,79.9,83.35,84.94
33313,397,2025-02-07,87.59,96.78,94.39
33314,397,2025-02-08,87.64,89.6,88.77
33315,397,2025-02-09,82.87,79.05,79.14
33316,397,2025-02-12,85.27,79.0,78.96
33317,397,2025-02-13,89.27,76.15,86.7
33318,397,2025-02-14,83.22,79.08,79.25
33319,397,2025-02-15,86.57,71.42,84.18
33320,397,2025-02-16,86.88,81.33,85.3
33321,397,2025-02-19,77.73,100.0,79.31
33322,397,2025-02-20,82.07,86.92,81.22
33323,397,2025-02-21,88.79,78.11,83.05
33324,397,2025-02-22,79.19,72.1,78.57
33325,397,2025-02-25,98.61,92.04,79.66
33326,397,2025-02-27,80.16,78.95,90.43
33327,397,2025-02-28,78.51,79.37,88.21
33328,397,2025-03-01,89.58,83.25,92.98
33329,397,2025-03-02,81.27,80.96,77.05
33330,397,2025-03-03,73.51,91.36,85.09
33331,397,2025-03-04,86.05,90.8,74.08
33332,397,2025-03-07,87.1,94.54,84.13
33333,397,2025-03-08,83.28,78.86,96.95
33334,397,2025-03-09,86.4,87.29,78.89
33335,397,2025-03-10,81.97,90.5,87.06
33336,397,2025-03-11,81.88,88.3,85.68
33337,397,2025-03-12,75.41,80.16,86.63
33338,397,2025-03-14,81.22,87.33,87.04
33339,397,2025-03-16,90.2,89.5,80.62
33340,397,2025-03-17,85.85,70.99,82.95
33341,397,2025-03-18,81.63,89.11,81.04
33342,397,2025-03-19,79.45,76.66,93.62
33343,397,2025-03-21,78.29,80.0,76.77
33344,397,2025-03-22,76.98,81.05,83.23
33345,397,2025-03-23,88.37,79.41,70.29
33346,397,2025-03-25,80.78,84.37,90.45
33347,397,2025-03-26,87.76,77.47,84.79
33348,397,2025-03-28,87.28,93.18,82.94
33349,397,2025-03-29,89.2,67.49,80.44
33350,397,2025-03-30,88.76,73.44,87.76
33351,397,2025-04-01,79.08,92.69,77.12
33352,397,2025-04-02,80.49,80.24,81.52
33353,397,2025-04-03,80.5,72.8,76.67
33354,397,2025-04-04,87.43,83.43,84.44
33355,397,2025-04-05,85.15,79.08,94.97
33356,397,2025-04-06,84.34,77.37,73.74
33357,397,2025-04-08,85.1,70.36,81.3
33358,397,2025-04-09,93.0,89.26,95.56
33359,397,2025-04-10,88.25,77.89,75.92
33360,397,2025-04-13,88.67,78.63,86.23
33361,397,2025-04-14,78.59,83.68,74.02
33362,397,2025-04-15,78.58,78.6,83.76
33363,397,2025-04-16,85.11,81.8,71.2
33364,397,2025-04-17,91.46,85.91,96.15
33365,397,2025-04-18,79.77,91.99,81.67
33366,397,2025-04-24,90.0,84.55,90.81
33367,397,2025-04-25,82.37,84.16,93.06
33368,397,2025-04-28,89.36,89.47,84.64
33369,397,2025-04-30,94.98,84.25,86.59
33370,397,2025-05-01,83.43,69.95,78.34
33371,397,2025-05-03,85.49,81.83,88.51
33372,397,2025-05-05,85.21,86.09,89.87
33373,397,2025-05-06,80.93,80.21,86.7
33374,397,2025-05-07,88.03,90.94,81.02
33375,397,2025-05-08,89.35,75.47,78.7
33376,397,2025-05-09,81.04,71.14,87.86
33377,397,2025-05-10,85.59,95.96,89.27
33378,397,2025-05-11,87.75,81.66,78.93
33379,397,2025-05-12,87.6,85.5,83.79
33380,398,2025-01-08,49.44,78.8,55.39
33381,398,2025-01-12,73.34,54.16,68.86
33382,398,2025-01-15,64.93,60.19,73.11
33383,398,2025-01-16,78.54,59.31,58.44
33384,398,2025-01-17,69.5,39.46,59.26
33385,398,2025-01-18,33.41,75.02,67.89
33386,398,2025-01-19,65.05,56.51,76.16
33387,398,2025-01-20,52.56,67.25,60.32
33388,398,2025-01-22,85.46,72.89,79.56
33389,398,2025-01-23,57.71,53.57,78.11
33390,398,2025-01-24,74.57,72.37,75.17
33391,398,2025-01-25,57.13,79.18,45.34
33392,398,2025-01-27,58.59,74.97,74.31
33393,398,2025-01-28,71.69,39.05,55.41
33394,398,2025-01-29,57.04,45.84,58.11
33395,398,2025-01-31,72.56,53.14,62.9
33396,398,2025-02-02,85.13,70.65,52.7
33397,398,2025-02-04,60.23,52.22,41.76
33398,398,2025-02-05,56.56,53.25,64.92
33399,398,2025-02-06,63.25,57.03,46.36
33400,398,2025-02-07,52.76,65.22,53.27
33401,398,2025-02-08,54.86,78.73,61.91
33402,398,2025-02-19,60.75,67.91,50.72
33403,398,2025-02-21,65.8,60.67,61.7
33404,398,2025-02-22,64.98,60.68,94.93
33405,398,2025-02-23,55.16,48.42,53.71
33406,398,2025-02-26,89.23,62.34,74.2
33407,398,2025-02-28,55.56,24.97,41.26
33408,398,2025-03-01,58.61,66.7,58.62
33409,398,2025-03-02,79.97,47.81,54.65
33410,398,2025-03-03,57.69,39.18,51.46
33411,398,2025-03-04,59.61,54.26,57.0
33412,398,2025-03-06,51.14,76.92,57.69
33413,398,2025-03-07,75.99,66.12,51.3
33414,398,2025-03-08,72.58,45.65,66.01
33415,398,2025-03-09,72.03,64.22,56.81
33416,398,2025-03-10,53.05,93.14,46.23
33417,398,2025-03-12,74.01,67.85,68.87
33418,398,2025-03-14,64.39,53.55,74.49
33419,398,2025-03-16,69.05,69.52,57.79
33420,398,2025-03-17,64.0,40.25,60.28
33421,398,2025-03-18,71.55,63.97,67.5
33422,398,2025-03-19,64.12,45.66,74.45
33423,398,2025-03-20,69.87,57.85,62.89
33424,398,2025-03-22,77.43,53.03,64.46
33425,398,2025-03-23,47.43,42.55,64.77
33426,398,2025-03-24,82.5,89.1,58.06
33427,398,2025-03-27,60.19,61.94,59.19
33428,398,2025-03-29,71.11,66.8,60.07
33429,398,2025-03-30,64.59,55.62,66.92
33430,398,2025-03-31,73.0,32.19,81.95
33431,398,2025-04-01,59.69,67.22,73.7
33432,398,2025-04-02,67.86,40.04,59.68
33433,398,2025-04-03,66.9,96.42,86.84
33434,398,2025-04-05,66.83,62.38,76.42
33435,398,2025-04-06,44.34,56.75,72.59
33436,398,2025-04-07,57.67,31.94,71.26
33437,398,2025-04-09,81.36,50.69,45.95
33438,398,2025-04-10,58.38,63.94,42.09
33439,398,2025-04-11,66.61,92.24,51.78
33440,398,2025-04-13,66.38,44.27,68.26
33441,398,2025-04-14,59.72,37.15,53.95
33442,398,2025-04-15,57.72,73.75,66.52
33443,398,2025-04-16,62.04,80.14,51.25
33444,398,2025-04-17,59.65,76.43,45.63
33445,398,2025-04-19,64.62,53.95,72.93
33446,398,2025-04-22,80.19,72.96,69.02
33447,398,2025-04-23,53.36,67.31,60.85
33448,398,2025-04-25,68.27,78.24,55.46
33449,398,2025-04-27,58.2,70.36,75.44
33450,398,2025-04-28,74.99,64.91,50.44
33451,398,2025-04-29,65.56,73.81,66.15
33452,398,2025-05-01,65.17,38.46,46.9
33453,398,2025-05-02,62.86,63.32,52.45
33454,398,2025-05-04,66.37,65.26,55.57
33455,398,2025-05-05,83.42,27.56,63.72
33456,398,2025-05-07,59.95,39.18,59.98
33457,399,2025-01-19,69.34,76.94,61.51
33458,399,2025-01-20,63.1,69.27,72.51
33459,399,2025-01-21,83.71,76.04,76.0
33460,399,2025-01-22,73.36,81.27,79.55
33461,399,2025-01-23,73.8,95.3,57.7
33462,399,2025-01-25,82.31,64.2,74.6
33463,399,2025-01-26,88.86,80.78,76.37
33464,399,2025-01-27,68.09,87.49,75.24
33465,399,2025-01-29,77.07,50.45,73.21
33466,399,2025-01-30,73.13,69.09,68.88
33467,399,2025-02-02,66.12,67.91,83.23
33468,399,2025-02-03,80.3,86.16,75.95
33469,399,2025-02-04,70.2,76.9,77.3
33470,399,2025-02-05,68.79,76.2,72.86
33471,399,2025-02-06,78.71,52.82,77.57
33472,399,2025-02-07,65.51,67.49,63.03
33473,399,2025-02-09,72.16,60.56,93.03
33474,399,2025-02-12,82.59,79.54,68.49
33475,399,2025-02-13,70.95,73.76,79.39
33476,399,2025-02-14,75.9,67.01,59.84
33477,399,2025-02-16,83.86,78.48,83.78
33478,399,2025-02-17,75.36,90.97,61.86
33479,399,2025-02-18,78.47,90.68,75.98
33480,399,2025-02-19,73.74,66.78,67.22
33481,399,2025-02-20,74.53,55.78,60.64
33482,399,2025-02-21,75.24,90.85,84.56
33483,399,2025-02-22,88.25,58.17,79.04
33484,399,2025-02-23,71.29,60.87,78.2
33485,399,2025-02-25,73.86,92.29,85.11
33486,399,2025-02-26,71.69,64.64,58.75
33487,399,2025-03-01,84.83,74.09,61.72
33488,399,2025-03-02,65.79,79.93,74.56
33489,399,2025-03-03,82.35,76.78,66.17
33490,399,2025-03-04,76.16,68.8,83.12
33491,399,2025-03-05,85.89,64.86,70.76
33492,399,2025-03-06,77.48,54.33,74.27
33493,399,2025-03-07,81.13,57.29,73.16
33494,399,2025-03-11,63.59,71.39,77.71
33495,399,2025-03-12,75.5,89.35,83.71
33496,399,2025-03-16,79.26,75.22,74.02
33497,399,2025-03-17,87.91,68.45,82.68
33498,399,2025-03-18,83.16,91.03,72.74
33499,399,2025-03-19,80.2,76.56,82.93
33500,399,2025-03-21,76.85,94.36,71.71
33501,399,2025-03-24,73.3,37.1,81.41
33502,399,2025-03-25,72.06,89.77,83.4
33503,399,2025-03-26,74.07,94.03,63.55
33504,399,2025-03-27,67.02,80.49,67.87
33505,399,2025-03-29,79.87,70.9,84.79
33506,399,2025-03-30,68.25,79.43,70.29
33507,399,2025-03-31,80.39,64.95,69.81
33508,399,2025-04-02,71.78,74.18,74.53
33509,399,2025-04-03,72.6,61.97,70.87
33510,399,2025-04-07,81.41,57.5,75.57
33511,399,2025-04-08,83.43,77.74,78.46
33512,399,2025-04-09,81.41,62.49,84.21
33513,399,2025-04-10,74.86,72.61,60.41
33514,399,2025-04-11,82.81,61.63,78.44
33515,399,2025-04-12,83.99,88.38,56.78
33516,399,2025-04-13,77.49,76.57,76.31
33517,399,2025-04-14,62.43,63.58,70.2
33518,399,2025-04-15,73.53,74.26,75.58
33519,399,2025-04-16,68.66,77.02,78.36
33520,399,2025-04-17,70.45,76.83,65.54
33521,399,2025-04-18,78.91,57.37,77.81
33522,399,2025-04-19,81.68,82.68,64.54
33523,399,2025-04-20,56.08,85.08,70.61
33524,399,2025-04-21,67.3,80.34,70.06
33525,399,2025-04-24,71.94,60.29,76.78
33526,399,2025-04-25,65.8,70.07,82.76
33527,399,2025-04-27,72.16,70.31,77.95
33528,399,2025-04-28,78.72,52.72,70.45
33529,399,2025-04-29,64.14,58.7,75.73
33530,399,2025-05-01,65.78,77.18,67.21
33531,399,2025-05-02,85.11,58.02,62.58
33532,399,2025-05-03,78.85,68.2,64.45
33533,399,2025-05-04,75.43,50.61,64.61
33534,399,2025-05-05,76.51,69.56,77.82
33535,399,2025-05-06,68.13,58.03,64.47
33536,399,2025-05-08,85.61,72.22,67.72
33537,399,2025-05-09,69.19,73.81,77.33
33538,399,2025-05-10,79.5,94.47,88.11
33539,399,2025-05-11,86.12,81.04,88.94
33540,399,2025-05-12,80.32,75.26,71.69
33541,399,2025-05-13,93.87,77.98,62.64
33542,399,2025-05-16,84.88,89.98,74.93
33543,399,2025-05-17,74.17,62.53,77.31
33544,399,2025-05-18,88.18,77.41,96.93
33545,400,2025-01-22,74.7,72.55,81.36
33546,400,2025-01-25,73.09,82.3,90.45
33547,400,2025-01-26,75.18,77.27,72.35
33548,400,2025-01-27,73.13,65.46,80.44
33549,400,2025-01-28,69.58,85.61,72.81
33550,400,2025-01-29,71.51,70.94,84.33
33551,400,2025-01-30,74.82,74.33,72.9
33552,400,2025-02-01,73.89,54.39,59.37
33553,400,2025-02-02,74.19,68.7,61.3
33554,400,2025-02-03,72.07,66.48,73.11
33555,400,2025-02-05,63.94,78.28,78.09
33556,400,2025-02-08,73.33,60.44,61.5
33557,400,2025-02-09,65.83,57.44,75.67
33558,400,2025-02-10,76.46,81.84,67.45
33559,400,2025-02-11,90.47,71.04,67.59
33560,400,2025-02-13,79.36,68.22,73.75
33561,400,2025-02-14,77.29,57.51,82.84
33562,400,2025-02-16,90.3,62.34,74.8
33563,400,2025-02-17,72.82,63.24,73.2
33564,400,2025-02-18,69.98,66.05,80.66
33565,400,2025-02-19,67.53,86.73,72.47
33566,400,2025-02-22,70.65,62.15,78.64
33567,400,2025-02-23,79.09,67.94,68.01
33568,400,2025-02-25,67.71,66.56,66.0
33569,400,2025-02-26,74.2,59.83,79.1
33570,400,2025-03-01,86.24,63.72,79.72
33571,400,2025-03-02,63.87,72.54,72.35
33572,400,2025-03-03,78.06,76.96,68.93
33573,400,2025-03-04,79.75,78.56,70.97
33574,400,2025-03-05,72.9,72.1,82.36
33575,400,2025-03-06,70.98,93.49,68.96
33576,400,2025-03-07,92.93,84.35,75.28
33577,400,2025-03-08,73.98,88.83,63.12
33578,400,2025-03-09,61.82,62.38,84.74
33579,400,2025-03-10,66.64,78.64,91.13
33580,400,2025-03-12,73.04,59.53,81.91
33581,400,2025-03-15,80.32,72.85,83.58
33582,400,2025-03-16,64.88,53.9,74.18
33583,400,2025-03-17,73.99,78.22,90.0
33584,400,2025-03-18,63.1,65.62,69.91
33585,400,2025-03-19,78.41,83.85,75.23
33586,400,2025-03-20,61.36,74.81,76.31
33587,400,2025-03-22,88.3,63.2,97.06
33588,400,2025-03-23,65.37,80.71,72.4
33589,400,2025-03-24,62.99,78.64,82.34
33590,400,2025-03-28,52.49,62.16,65.57
33591,400,2025-03-29,80.97,81.99,57.89
33592,400,2025-03-30,76.43,47.16,84.78
33593,400,2025-03-31,82.85,67.49,82.74
33594,400,2025-04-01,77.58,72.35,81.24
33595,400,2025-04-02,79.32,68.31,74.44
33596,400,2025-04-03,68.7,76.77,68.94
33597,400,2025-04-04,81.93,70.78,88.3
33598,400,2025-04-06,83.35,80.46,71.69
33599,400,2025-04-07,80.01,61.59,78.21
33600,400,2025-04-08,72.29,93.61,81.8
33601,400,2025-04-09,83.64,78.76,82.97
33602,400,2025-04-10,69.63,83.86,92.22
33603,400,2025-04-11,69.23,63.9,93.52
33604,400,2025-04-12,59.19,74.19,67.4
33605,400,2025-04-13,92.64,74.73,61.64
33606,400,2025-04-15,82.33,49.93,75.23
33607,400,2025-04-16,77.92,67.36,84.33
33608,400,2025-04-17,77.07,54.61,66.96
33609,400,2025-04-18,74.22,56.94,86.01
33610,400,2025-04-19,75.89,88.98,76.31
33611,400,2025-04-20,75.28,67.9,71.91
33612,400,2025-04-21,75.18,58.46,82.48
33613,400,2025-04-24,81.38,75.69,63.32
33614,400,2025-04-25,85.56,83.93,90.16
33615,400,2025-04-29,71.37,79.02,72.42
33616,400,2025-04-30,85.16,55.64,79.48
33617,400,2025-05-01,73.59,77.69,76.65
33618,400,2025-05-02,57.14,64.86,57.92
33619,400,2025-05-03,92.02,73.8,75.91
33620,400,2025-05-04,68.6,71.65,86.24
33621,400,2025-05-05,60.54,51.78,67.52
33622,400,2025-05-09,76.88,64.49,85.8
33623,400,2025-05-12,77.62,68.48,62.16
33624,400,2025-05-13,57.42,53.21,63.39
33625,400,2025-05-14,82.0,81.12,89.98
33626,400,2025-05-16,55.54,71.42,77.49
33627,400,2025-05-17,78.25,61.79,75.6
33628,400,2025-05-19,66.58,76.29,66.52
33629,401,2025-01-06,63.58,52.3,78.88
33630,401,2025-01-07,54.15,61.57,43.42
33631,401,2025-01-08,42.71,60.62,60.44
33632,401,2025-01-09,53.62,54.28,56.44
33633,401,2025-01-10,64.67,61.1,40.76
33634,401,2025-01-12,55.26,27.48,44.54
33635,401,2025-01-14,74.73,50.21,51.56
33636,401,2025-01-15,76.84,55.37,61.63
33637,401,2025-01-17,67.59,79.4,73.96
33638,401,2025-01-19,48.32,63.93,74.2
33639,401,2025-01-20,56.65,58.8,66.53
33640,401,2025-01-23,62.56,54.16,74.48
33641,401,2025-01-24,77.91,84.39,38.11
33642,401,2025-01-25,57.2,82.79,44.41
33643,401,2025-01-26,84.56,55.75,47.97
33644,401,2025-01-27,74.58,76.32,73.49
33645,401,2025-01-28,77.83,35.26,34.27
33646,401,2025-01-31,59.43,44.89,76.37
33647,401,2025-02-01,76.91,75.79,58.37
33648,401,2025-02-02,67.85,57.39,79.48
33649,401,2025-02-03,84.09,53.22,51.52
33650,401,2025-02-08,55.33,57.77,58.87
33651,401,2025-02-09,45.54,81.1,54.89
33652,401,2025-02-10,47.42,63.38,59.13
33653,401,2025-02-11,58.53,49.74,47.27
33654,401,2025-02-12,63.76,59.6,80.18
33655,401,2025-02-13,54.65,59.52,73.24
33656,401,2025-02-15,84.53,81.5,54.09
33657,401,2025-02-17,71.61,69.63,56.94
33658,401,2025-02-18,59.11,72.04,71.9
33659,401,2025-02-19,61.49,35.54,51.41
33660,401,2025-02-21,73.57,79.86,67.41
33661,401,2025-02-23,76.01,51.61,65.86
33662,401,2025-02-25,82.41,45.24,63.05
33663,401,2025-02-26,72.9,71.87,55.53
33664,401,2025-02-27,37.63,35.12,84.88
33665,401,2025-03-01,62.67,54.19,56.78
33666,401,2025-03-02,75.43,55.67,61.45
33667,401,2025-03-03,66.35,57.87,65.11
33668,401,2025-03-04,73.42,31.72,50.08
33669,401,2025-03-06,68.45,60.6,66.4
33670,401,2025-03-07,75.74,52.34,58.53
33671,401,2025-03-09,63.18,67.02,79.22
33672,401,2025-03-10,42.1,90.6,81.87
33673,401,2025-03-11,72.58,72.85,38.63
33674,401,2025-03-13,73.83,87.18,56.69
33675,401,2025-03-14,68.45,60.22,66.38
33676,401,2025-03-15,59.42,69.29,66.47
33677,401,2025-03-16,55.0,44.15,48.57
33678,401,2025-03-17,35.34,79.88,51.81
33679,401,2025-03-18,65.94,51.82,70.12
33680,401,2025-03-21,71.48,51.25,72.03
33681,401,2025-03-23,55.1,87.25,65.12
33682,401,2025-03-24,69.28,45.24,84.89
33683,401,2025-03-25,60.45,60.11,48.85
33684,401,2025-03-26,72.74,62.74,64.26
33685,401,2025-03-27,65.11,72.48,68.64
33686,401,2025-03-28,82.83,75.81,62.5
33687,401,2025-03-29,46.38,54.09,67.66
33688,401,2025-03-30,63.23,71.77,74.52
33689,401,2025-04-01,82.05,47.99,50.38
33690,401,2025-04-02,70.34,63.32,59.96
33691,401,2025-04-04,74.65,91.79,57.23
33692,401,2025-04-05,68.4,42.29,53.15
33693,401,2025-04-06,72.25,60.15,78.24
33694,401,2025-04-08,46.5,62.17,75.12
33695,401,2025-04-09,56.08,94.22,68.08
33696,401,2025-04-10,61.68,48.7,65.09
33697,401,2025-04-11,47.31,55.13,59.11
33698,401,2025-04-13,39.03,79.87,68.53
33699,401,2025-04-14,54.24,48.14,70.34
33700,401,2025-04-17,55.69,43.51,62.15
33701,401,2025-04-18,65.37,37.73,60.17
33702,401,2025-04-19,57.7,68.72,84.75
33703,401,2025-04-20,55.68,70.28,71.29
33704,401,2025-04-21,70.32,76.08,48.2
33705,401,2025-04-22,62.41,64.23,61.23
33706,401,2025-04-23,55.9,95.23,67.73
33707,401,2025-04-24,62.66,65.87,62.12
33708,401,2025-04-25,58.19,48.72,57.3
33709,401,2025-04-26,66.6,85.17,66.17
33710,401,2025-04-27,80.22,73.82,38.08
33711,401,2025-04-29,81.32,83.56,53.25
33712,401,2025-04-30,84.19,52.16,58.25
33713,401,2025-05-02,55.83,52.21,77.3
33714,401,2025-05-03,70.67,90.61,62.4
33715,401,2025-05-05,62.64,67.36,64.46
33716,402,2025-01-06,83.68,77.13,81.31
33717,402,2025-01-07,91.13,76.6,77.44
33718,402,2025-01-08,81.5,74.9,95.51
33719,402,2025-01-09,90.54,85.94,83.67
33720,402,2025-01-10,87.35,76.53,76.47
33721,402,2025-01-11,90.45,86.96,74.4
33722,402,2025-01-12,94.14,70.88,86.33
33723,402,2025-01-13,81.25,72.3,83.01
33724,402,2025-01-14,87.7,78.22,79.45
33725,402,2025-01-15,84.78,93.68,89.69
33726,402,2025-01-16,84.9,71.94,83.63
33727,402,2025-01-18,90.99,78.13,89.53
33728,402,2025-01-19,90.76,84.21,88.67
33729,402,2025-01-20,85.38,84.08,83.98
33730,402,2025-01-22,79.49,84.53,84.18
33731,402,2025-01-23,85.14,92.69,86.6
33732,402,2025-01-25,90.48,78.59,89.36
33733,402,2025-01-26,84.27,83.83,81.7
33734,402,2025-01-29,86.51,81.29,88.05
33735,402,2025-01-31,90.32,69.49,81.76
33736,402,2025-02-02,83.91,90.58,80.09
33737,402,2025-02-06,87.4,82.66,90.07
33738,402,2025-02-07,80.93,89.58,75.32
33739,402,2025-02-08,79.83,84.98,90.46
33740,402,2025-02-12,79.01,85.61,85.09
33741,402,2025-02-13,80.52,82.51,83.54
33742,402,2025-02-15,86.35,89.44,76.49
33743,402,2025-02-16,86.63,85.86,84.92
33744,402,2025-02-17,82.79,85.91,81.78
33745,402,2025-02-18,96.54,85.68,84.18
33746,402,2025-02-22,88.64,93.32,74.78
33747,402,2025-02-23,82.63,91.5,91.94
33748,402,2025-02-25,87.35,85.32,77.59
33749,402,2025-02-27,81.85,84.2,79.43
33750,402,2025-03-01,92.17,79.94,84.95
33751,402,2025-03-02,89.32,80.17,74.84
33752,402,2025-03-03,93.48,79.6,86.51
33753,402,2025-03-05,91.93,77.93,78.91
33754,402,2025-03-06,86.78,74.91,86.38
33755,402,2025-03-07,79.11,77.66,81.54
33756,402,2025-03-08,83.84,85.9,86.18
33757,402,2025-03-09,90.9,86.84,83.19
33758,402,2025-03-10,89.86,77.7,72.38
33759,402,2025-03-11,98.88,73.71,75.88
33760,402,2025-03-12,82.59,86.13,91.25
33761,402,2025-03-13,83.85,89.03,91.87
33762,402,2025-03-14,84.43,74.66,72.64
33763,402,2025-03-15,97.05,82.89,78.14
33764,402,2025-03-16,81.05,82.42,83.34
33765,402,2025-03-18,87.52,85.79,77.07
33766,402,2025-03-23,87.43,81.87,80.09
33767,402,2025-03-25,84.79,76.61,87.16
33768,402,2025-03-26,87.4,82.72,78.84
33769,402,2025-03-27,84.03,84.34,76.2
33770,402,2025-03-28,79.87,86.49,86.25
33771,402,2025-03-30,85.5,85.71,78.5
33772,402,2025-03-31,82.99,82.55,81.56
33773,402,2025-04-01,83.0,66.6,71.94
33774,402,2025-04-04,95.15,79.39,79.6
33775,402,2025-04-06,80.44,81.55,95.94
33776,402,2025-04-07,84.38,88.33,83.08
33777,402,2025-04-08,86.32,80.63,96.9
33778,402,2025-04-09,83.78,89.16,84.58
33779,402,2025-04-10,81.03,90.05,84.6
33780,402,2025-04-11,87.47,81.81,82.9
33781,402,2025-04-13,82.02,76.53,85.79
33782,402,2025-04-14,88.6,77.62,88.49
33783,402,2025-04-16,84.53,88.74,89.98
33784,402,2025-04-18,76.58,68.97,88.68
33785,402,2025-04-19,93.64,87.0,90.98
33786,402,2025-04-21,81.55,85.8,86.74
33787,402,2025-04-22,87.14,85.16,94.9
33788,402,2025-04-25,86.61,81.3,91.64
33789,402,2025-04-26,92.52,86.03,79.07
33790,402,2025-04-27,90.47,78.04,85.35
33791,402,2025-04-28,81.83,90.25,80.94
33792,402,2025-04-29,89.19,80.62,76.96
33793,402,2025-05-01,86.53,97.55,72.37
33794,402,2025-05-02,84.95,76.9,85.36
33795,402,2025-05-05,91.5,81.19,87.41
33796,403,2025-01-02,78.99,60.76,75.93
33797,403,2025-01-03,73.61,76.53,82.21
33798,403,2025-01-05,72.09,63.88,81.76
33799,403,2025-01-07,72.83,77.65,74.85
33800,403,2025-01-08,83.46,79.06,73.16
33801,403,2025-01-09,81.64,72.69,92.07
33802,403,2025-01-11,69.52,50.07,76.43
33803,403,2025-01-12,85.52,84.07,75.88
33804,403,2025-01-13,69.16,75.05,80.22
33805,403,2025-01-14,75.98,75.94,71.77
33806,403,2025-01-15,76.94,63.34,64.48
33807,403,2025-01-18,87.12,69.99,70.82
33808,403,2025-01-19,73.87,75.59,74.86
33809,403,2025-01-20,72.11,76.66,73.83
33810,403,2025-01-22,56.7,76.81,63.75
33811,403,2025-01-23,71.71,57.52,91.2
33812,403,2025-01-26,78.28,76.17,65.85
33813,403,2025-01-30,79.44,77.39,65.12
33814,403,2025-01-31,72.73,66.66,56.42
33815,403,2025-02-01,80.2,61.86,61.36
33816,403,2025-02-02,85.15,61.67,69.26
33817,403,2025-02-04,87.59,79.6,76.17
33818,403,2025-02-05,73.13,62.61,81.26
33819,403,2025-02-11,70.89,81.99,85.77
33820,403,2025-02-12,66.58,60.84,61.0
33821,403,2025-02-14,76.68,73.45,82.73
33822,403,2025-02-15,93.35,51.04,99.35
33823,403,2025-02-16,70.5,77.57,92.5
33824,403,2025-02-20,68.04,63.05,69.78
33825,403,2025-02-21,69.27,67.62,68.92
33826,403,2025-02-22,77.82,75.61,59.15
33827,403,2025-02-23,68.48,56.77,79.28
33828,403,2025-02-27,78.16,71.33,71.74
33829,403,2025-02-28,69.38,99.76,82.1
33830,403,2025-03-03,69.89,66.54,69.81
33831,403,2025-03-04,82.85,71.13,81.56
33832,403,2025-03-05,75.26,62.34,65.76
33833,403,2025-03-06,78.57,61.4,57.28
33834,403,2025-03-07,80.74,67.24,70.99
33835,403,2025-03-09,61.27,68.47,78.53
33836,403,2025-03-10,70.83,73.43,65.74
33837,403,2025-03-11,82.88,73.93,59.1
33838,403,2025-03-12,75.93,86.23,78.74
33839,403,2025-03-13,59.49,83.43,76.93
33840,403,2025-03-16,49.63,68.59,82.52
33841,403,2025-03-17,73.44,61.43,79.11
33842,403,2025-03-20,53.14,77.22,84.86
