event_id,user_id,session_id,event_name,event_timestamp
99828,647,56993,paywall_view,2025-01-25 02:37:00
99829,647,56994,app_first_open,2025-01-27 22:37:00
99830,647,56995,app_first_open,2025-01-28 04:22:00
99831,647,56996,app_first_open,2025-01-29 16:46:00
99832,647,56996,insight_view,2025-01-29 16:51:00
99833,647,56997,app_first_open,2025-01-30 05:06:00
99834,647,56998,app_first_open,2025-01-31 06:10:00
99835,647,56998,paywall_view,2025-01-31 06:20:00
99836,647,56999,app_first_open,2025-02-01 08:45:00
99837,647,56999,insight_view,2025-02-01 08:50:00
99838,647,57000,app_first_open,2025-02-01 22:52:00
99839,647,57001,app_first_open,2025-02-03 07:18:00
99840,647,57002,app_first_open,2025-02-03 16:05:00
99841,647,57002,insight_view,2025-02-03 16:10:00
99842,647,57002,paywall_view,2025-02-03 16:15:00
99843,647,57003,app_first_open,2025-02-04 07:26:00
99844,647,57003,insight_view,2025-02-04 07:31:00
99845,647,57004,app_first_open,2025-02-05 22:32:00
99846,647,57004,insight_view,2025-02-05 22:37:00
99847,647,57005,app_first_open,2025-02-05 21:15:00
99848,647,57006,app_first_open,2025-02-06 21:14:00
99849,647,57006,insight_view,2025-02-06 21:19:00
99850,647,57006,paywall_view,2025-02-06 21:24:00
99851,647,57007,app_first_open,2025-02-06 18:42:00
99852,647,57007,insight_view,2025-02-06 18:47:00
99853,647,57007,paywall_view,2025-02-06 18:52:00
99854,647,57008,app_first_open,2025-02-10 12:47:00
99855,647,57009,app_first_open,2025-02-10 15:28:00
99856,647,57010,app_first_open,2025-02-12 04:34:00
99857,647,57011,app_first_open,2025-02-15 23:03:00
99858,647,57012,app_first_open,2025-02-16 19:48:00
99859,647,57012,insight_view,2025-02-16 19:53:00
99860,647,57013,app_first_open,2025-02-17 23:44:00
99861,647,57014,app_first_open,2025-02-18 19:15:00
99862,647,57014,insight_view,2025-02-18 19:20:00
99863,647,57014,paywall_view,2025-02-18 19:25:00
99864,647,57015,app_first_open,2025-02-19 09:31:00
99865,647,57015,paywall_view,2025-02-19 09:41:00
99866,647,57016,app_first_open,2025-02-19 13:33:00
99867,647,57016,insight_view,2025-02-19 13:38:00
99868,647,57017,app_first_open,2025-02-20 17:42:00
99869,647,57017,insight_view,2025-02-20 17:47:00
99870,647,57017,paywall_view,2025-02-20 17:52:00
99871,647,57018,app_first_open,2025-02-20 21:45:00
99872,647,57018,insight_view,2025-02-20 21:50:00
99873,647,57019,app_first_open,2025-02-22 03:54:00
99874,647,57020,app_first_open,2025-02-22 02:27:00
99875,647,57020,insight_view,2025-02-22 02:32:00
99876,647,57020,paywall_view,2025-02-22 02:37:00
99877,647,57021,app_first_open,2025-02-24 13:58:00
99878,647,57021,paywall_view,2025-02-24 14:08:00
99879,647,57022,app_first_open,2025-02-24 07:16:00
99880,647,57023,app_first_open,2025-02-25 22:57:00
99881,647,57023,insight_view,2025-02-25 23:02:00
99882,647,57024,app_first_open,2025-02-25 17:10:00
99883,647,57025,app_first_open,2025-02-27 22:57:00
99884,647,57026,app_first_open,2025-03-02 22:35:00
99885,647,57026,insight_view,2025-03-02 22:40:00
99886,647,57027,app_first_open,2025-03-02 19:14:00
99887,647,57028,app_first_open,2025-03-04 18:42:00
99888,647,57029,app_first_open,2025-03-05 03:30:00
99889,647,57029,insight_view,2025-03-05 03:35:00
99890,647,57030,app_first_open,2025-03-06 05:13:00
99891,647,57030,insight_view,2025-03-06 05:18:00
99892,647,57031,app_first_open,2025-03-09 04:25:00
99893,647,57031,insight_view,2025-03-09 04:30:00
99894,647,57032,app_first_open,2025-03-09 01:04:00
99895,647,57032,insight_view,2025-03-09 01:09:00
99896,647,57033,app_first_open,2025-03-12 00:20:00
99897,647,57033,insight_view,2025-03-12 00:25:00
99898,647,57033,paywall_view,2025-03-12 00:30:00
99899,647,57034,app_first_open,2025-03-13 11:50:00
99900,647,57035,app_first_open,2025-03-13 15:39:00
99901,647,57035,paywall_view,2025-03-13 15:49:00
99902,647,57036,app_first_open,2025-03-15 13:44:00
99903,647,57037,app_first_open,2025-03-19 09:08:00
99904,647,57037,insight_view,2025-03-19 09:13:00
99905,647,57038,app_first_open,2025-03-20 21:25:00
99906,647,57038,paywall_view,2025-03-20 21:35:00
99907,647,57039,app_first_open,2025-03-21 06:35:00
99908,647,57039,insight_view,2025-03-21 06:40:00
99909,647,57039,paywall_view,2025-03-21 06:45:00
99910,647,57040,app_first_open,2025-03-21 20:48:00
99911,647,57040,insight_view,2025-03-21 20:53:00
99912,647,57041,app_first_open,2025-03-22 01:14:00
99913,647,57041,paywall_view,2025-03-22 01:24:00
99914,647,57042,app_first_open,2025-03-22 06:47:00
99915,647,57042,insight_view,2025-03-22 06:52:00
99916,647,57043,app_first_open,2025-03-25 08:12:00
99917,647,57044,app_first_open,2025-03-27 22:14:00
99918,647,57045,app_first_open,2025-03-27 06:17:00
99919,647,57045,insight_view,2025-03-27 06:22:00
99920,647,57046,app_first_open,2025-03-29 21:40:00
99921,647,57047,app_first_open,2025-03-30 05:59:00
99922,647,57048,app_first_open,2025-04-01 21:46:00
99923,647,57049,app_first_open,2025-04-02 10:39:00
99924,647,57049,insight_view,2025-04-02 10:44:00
99925,647,57050,app_first_open,2025-04-02 08:41:00
99926,647,57050,insight_view,2025-04-02 08:46:00
99927,647,57051,app_first_open,2025-04-06 17:58:00
99928,647,57052,app_first_open,2025-04-06 07:44:00
99929,647,57052,insight_view,2025-04-06 07:49:00
99930,647,57053,app_first_open,2025-04-07 19:15:00
99931,647,57053,insight_view,2025-04-07 19:20:00
99932,647,57054,app_first_open,2025-04-07 03:46:00
99933,647,57055,app_first_open,2025-04-09 07:36:00
99934,647,57056,app_first_open,2025-04-10 11:06:00
99935,647,57056,insight_view,2025-04-10 11:11:00
99936,647,57056,paywall_view,2025-04-10 11:16:00
99937,647,57057,app_first_open,2025-04-10 22:11:00
99938,647,57057,insight_view,2025-04-10 22:16:00
99939,647,57057,paywall_view,2025-04-10 22:21:00
99940,647,57058,app_first_open,2025-04-12 12:11:00
99941,647,57058,insight_view,2025-04-12 12:16:00
99942,647,57059,app_first_open,2025-04-13 01:32:00
99943,647,57059,insight_view,2025-04-13 01:37:00
99944,647,57060,app_first_open,2025-04-15 18:22:00
99945,647,57061,app_first_open,2025-04-15 02:38:00
99946,647,57061,insight_view,2025-04-15 02:43:00
99947,647,57062,app_first_open,2025-04-16 21:09:00
99948,647,57063,app_first_open,2025-04-17 23:47:00
99949,647,57063,insight_view,2025-04-17 23:52:00
99950,647,57064,app_first_open,2025-04-17 09:10:00
99951,647,57065,app_first_open,2025-04-20 19:11:00
99952,647,57065,insight_view,2025-04-20 19:16:00
99953,647,57066,app_first_open,2025-04-20 09:58:00
99954,647,57066,insight_view,2025-04-20 10:03:00
99955,647,57067,app_first_open,2025-04-22 22:56:00
99956,647,57068,app_first_open,2025-04-22 22:13:00
99957,647,57069,app_first_open,2025-04-23 21:24:00
99958,647,57069,insight_view,2025-04-23 21:29:00
99959,647,57070,app_first_open,2025-04-23 11:21:00
99960,647,57070,paywall_view,2025-04-23 11:31:00
99961,647,57071,app_first_open,2025-04-25 06:09:00
99962,647,57071,insight_view,2025-04-25 06:14:00
99963,647,57072,app_first_open,2025-04-25 23:42:00
99964,647,57072,insight_view,2025-04-25 23:47:00
99965,647,57072,paywall_view,2025-04-25 23:52:00
99966,647,57073,app_first_open,2025-04-26 13:42:00
99967,647,57073,insight_view,2025-04-26 13:47:00
99968,647,57074,app_first_open,2025-04-29 05:10:00
99969,647,57074,insight_view,2025-04-29 05:15:00
99970,647,57075,app_first_open,2025-04-30 04:47:00
99971,647,57076,app_first_open,2025-04-30 04:58:00
99972,647,57076,insight_view,2025-04-30 05:03:00
99973,647,57077,app_first_open,2025-05-01 02:10:00
99974,647,57077,insight_view,2025-05-01 02:15:00
99975,647,57077,paywall_view,2025-05-01 02:20:00
99976,647,57078,app_first_open,2025-05-01 01:01:00
99977,647,57078,insight_view,2025-05-01 01:06:00
99978,647,57078,paywall_view,2025-05-01 01:11:00
99979,647,57079,app_first_open,2025-05-03 06:21:00
99980,648,57080,app_first_open,2025-01-26 04:34:00
99981,648,57080,insight_view,2025-01-26 04:39:00
99982,648,57080,paywall_view,2025-01-26 04:44:00
99983,648,57081,app_first_open,2025-01-28 21:13:00
99984,648,57081,insight_view,2025-01-28 21:18:00
99985,648,57082,app_first_open,2025-01-28 20:24:00
99986,648,57082,insight_view,2025-01-28 20:29:00
99987,648,57083,app_first_open,2025-01-29 14:13:00
99988,648,57083,paywall_view,2025-01-29 14:23:00
99989,648,57084,app_first_open,2025-01-29 08:39:00
99990,648,57084,insight_view,2025-01-29 08:44:00
99991,648,57085,app_first_open,2025-02-01 21:37:00
99992,648,57085,insight_view,2025-02-01 21:42:00
99993,648,57086,app_first_open,2025-02-02 17:12:00
99994,648,57087,app_first_open,2025-02-03 01:25:00
99995,648,57088,app_first_open,2025-02-07 11:50:00
99996,648,57088,insight_view,2025-02-07 11:55:00
99997,648,57088,paywall_view,2025-02-07 12:00:00
99998,648,57089,app_first_open,2025-02-07 00:32:00
99999,648,57089,insight_view,2025-02-07 00:37:00
100000,648,57090,app_first_open,2025-02-08 16:54:00
100001,648,57090,insight_view,2025-02-08 16:59:00
100002,648,57091,app_first_open,2025-02-08 14:23:00
100003,648,57092,app_first_open,2025-02-09 03:42:00
100004,648,57092,insight_view,2025-02-09 03:47:00
100005,648,57092,paywall_view,2025-02-09 03:52:00
100006,648,57093,app_first_open,2025-02-10 18:19:00
100007,648,57093,insight_view,2025-02-10 18:24:00
100008,648,57093,paywall_view,2025-02-10 18:29:00
100009,648,57094,app_first_open,2025-02-11 18:16:00
100010,648,57095,app_first_open,2025-02-13 19:06:00
100011,648,57095,insight_view,2025-02-13 19:11:00
100012,648,57095,paywall_view,2025-02-13 19:16:00
100013,648,57096,app_first_open,2025-02-16 07:10:00
100014,648,57096,insight_view,2025-02-16 07:15:00
100015,648,57096,paywall_view,2025-02-16 07:20:00
100016,648,57097,app_first_open,2025-02-19 14:09:00
100017,648,57098,app_first_open,2025-02-19 06:22:00
100018,648,57098,paywall_view,2025-02-19 06:32:00
100019,648,57099,app_first_open,2025-02-20 19:21:00
100020,648,57099,insight_view,2025-02-20 19:26:00
100021,648,57099,paywall_view,2025-02-20 19:31:00
100022,648,57100,app_first_open,2025-02-21 13:46:00
100023,648,57100,insight_view,2025-02-21 13:51:00
100024,648,57100,paywall_view,2025-02-21 13:56:00
100025,648,57101,app_first_open,2025-02-21 08:07:00
100026,648,57101,paywall_view,2025-02-21 08:17:00
100027,648,57102,app_first_open,2025-02-25 09:52:00
100028,648,57102,insight_view,2025-02-25 09:57:00
100029,648,57102,paywall_view,2025-02-25 10:02:00
100030,648,57103,app_first_open,2025-02-25 15:26:00
100031,648,57103,insight_view,2025-02-25 15:31:00
100032,648,57104,app_first_open,2025-02-27 21:00:00
100033,648,57105,app_first_open,2025-02-27 10:48:00
100034,648,57105,paywall_view,2025-02-27 10:58:00
100035,648,57106,app_first_open,2025-03-01 03:22:00
100036,648,57106,paywall_view,2025-03-01 03:32:00
100037,648,57107,app_first_open,2025-03-01 08:25:00
100038,648,57108,app_first_open,2025-03-02 14:15:00
100039,648,57109,app_first_open,2025-03-05 02:50:00
100040,648,57110,app_first_open,2025-03-06 05:04:00
100041,648,57110,insight_view,2025-03-06 05:09:00
100042,648,57111,app_first_open,2025-03-07 16:00:00
100043,648,57111,insight_view,2025-03-07 16:05:00
100044,648,57111,paywall_view,2025-03-07 16:10:00
100045,648,57112,app_first_open,2025-03-11 05:52:00
100046,648,57113,app_first_open,2025-03-11 16:09:00
100047,648,57113,paywall_view,2025-03-11 16:19:00
100048,648,57114,app_first_open,2025-03-13 07:29:00
100049,648,57114,insight_view,2025-03-13 07:34:00
100050,648,57115,app_first_open,2025-03-14 03:24:00
100051,648,57115,insight_view,2025-03-14 03:29:00
100052,648,57116,app_first_open,2025-03-17 20:48:00
100053,648,57116,insight_view,2025-03-17 20:53:00
100054,648,57117,app_first_open,2025-03-19 17:13:00
100055,648,57117,paywall_view,2025-03-19 17:23:00
100056,648,57118,app_first_open,2025-03-19 16:26:00
100057,648,57118,insight_view,2025-03-19 16:31:00
100058,648,57119,app_first_open,2025-03-20 16:04:00
100059,648,57119,paywall_view,2025-03-20 16:14:00
100060,648,57120,app_first_open,2025-03-20 08:35:00
100061,648,57120,insight_view,2025-03-20 08:40:00
100062,648,57121,app_first_open,2025-03-23 22:57:00
100063,648,57122,app_first_open,2025-03-24 06:44:00
100064,648,57123,app_first_open,2025-03-25 13:37:00
100065,648,57123,paywall_view,2025-03-25 13:47:00
100066,648,57124,app_first_open,2025-03-25 10:13:00
100067,648,57125,app_first_open,2025-03-27 01:27:00
100068,648,57125,paywall_view,2025-03-27 01:37:00
100069,648,57126,app_first_open,2025-03-28 23:07:00
100070,648,57126,insight_view,2025-03-28 23:12:00
100071,648,57127,app_first_open,2025-03-29 14:52:00
100072,648,57127,paywall_view,2025-03-29 15:02:00
100073,648,57128,app_first_open,2025-03-30 16:06:00
100074,648,57128,insight_view,2025-03-30 16:11:00
100075,648,57129,app_first_open,2025-03-31 03:18:00
100076,648,57129,insight_view,2025-03-31 03:23:00
100077,648,57129,paywall_view,2025-03-31 03:28:00
100078,648,57130,app_first_open,2025-03-31 15:13:00
100079,648,57130,insight_view,2025-03-31 15:18:00
100080,648,57131,app_first_open,2025-04-03 18:03:00
100081,648,57131,insight_view,2025-04-03 18:08:00
100082,648,57132,app_first_open,2025-04-06 23:03:00
100083,648,57133,app_first_open,2025-04-06 16:08:00
100084,648,57133,paywall_view,2025-04-06 16:18:00
100085,648,57134,app_first_open,2025-04-07 01:01:00
100086,648,57134,paywall_view,2025-04-07 01:11:00
100087,648,57135,app_first_open,2025-04-07 09:55:00
100088,648,57135,insight_view,2025-04-07 10:00:00
100089,648,57136,app_first_open,2025-04-08 02:26:00
100090,648,57137,app_first_open,2025-04-09 03:38:00
100091,648,57137,insight_view,2025-04-09 03:43:00
100092,648,57138,app_first_open,2025-04-10 22:42:00
100093,648,57138,insight_view,2025-04-10 22:47:00
100094,648,57139,app_first_open,2025-04-10 07:22:00
100095,648,57139,paywall_view,2025-04-10 07:32:00
100096,648,57140,app_first_open,2025-04-11 23:47:00
100097,648,57140,paywall_view,2025-04-11 23:57:00
100098,648,57141,app_first_open,2025-04-11 00:19:00
100099,648,57141,paywall_view,2025-04-11 00:29:00
100100,648,57142,app_first_open,2025-04-12 18:28:00
100101,648,57142,insight_view,2025-04-12 18:33:00
100102,648,57143,app_first_open,2025-04-12 05:05:00
100103,648,57143,insight_view,2025-04-12 05:10:00
100104,648,57144,app_first_open,2025-04-13 10:20:00
100105,648,57144,insight_view,2025-04-13 10:25:00
100106,648,57145,app_first_open,2025-04-15 04:46:00
100107,648,57146,app_first_open,2025-04-20 14:43:00
100108,648,57146,insight_view,2025-04-20 14:48:00
100109,648,57147,app_first_open,2025-04-20 03:11:00
100110,648,57147,insight_view,2025-04-20 03:16:00
100111,648,57148,app_first_open,2025-04-22 07:33:00
100112,648,57149,app_first_open,2025-04-24 00:36:00
100113,648,57149,insight_view,2025-04-24 00:41:00
100114,648,57149,paywall_view,2025-04-24 00:46:00
100115,648,57150,app_first_open,2025-04-24 01:14:00
100116,648,57150,insight_view,2025-04-24 01:19:00
100117,648,57151,app_first_open,2025-04-26 04:59:00
100118,648,57151,insight_view,2025-04-26 05:04:00
100119,648,57151,paywall_view,2025-04-26 05:09:00
100120,648,57152,app_first_open,2025-04-29 12:26:00
100121,648,57152,insight_view,2025-04-29 12:31:00
100122,648,57152,paywall_view,2025-04-29 12:36:00
100123,648,57153,app_first_open,2025-04-30 01:25:00
100124,648,57154,app_first_open,2025-05-02 21:30:00
100125,648,57155,app_first_open,2025-05-02 05:11:00
100126,648,57156,app_first_open,2025-05-03 05:18:00
100127,648,57156,paywall_view,2025-05-03 05:28:00
100128,648,57157,app_first_open,2025-05-03 20:20:00
100129,648,57158,app_first_open,2025-05-04 14:01:00
100130,648,57159,app_first_open,2025-05-04 15:49:00
100131,648,57159,insight_view,2025-05-04 15:54:00
100132,648,57160,app_first_open,2025-05-05 19:39:00
100133,648,57160,paywall_view,2025-05-05 19:49:00
100134,648,57161,app_first_open,2025-05-05 22:30:00
100135,648,57161,insight_view,2025-05-05 22:35:00
100136,648,57162,app_first_open,2025-05-06 10:36:00
100137,648,57162,insight_view,2025-05-06 10:41:00
100138,648,57163,app_first_open,2025-05-07 08:46:00
100139,648,57164,app_first_open,2025-05-08 13:15:00
100140,648,57164,insight_view,2025-05-08 13:20:00
100141,648,57164,paywall_view,2025-05-08 13:25:00
100142,648,57165,app_first_open,2025-05-09 15:45:00
100143,648,57165,insight_view,2025-05-09 15:50:00
100144,648,57166,app_first_open,2025-05-09 11:32:00
100145,648,57167,app_first_open,2025-05-10 06:40:00
100146,648,57167,insight_view,2025-05-10 06:45:00
100147,648,57168,app_first_open,2025-05-10 19:42:00
100148,648,57168,insight_view,2025-05-10 19:47:00
100149,648,57168,paywall_view,2025-05-10 19:52:00
100150,648,57169,app_first_open,2025-05-11 09:45:00
100151,648,57170,app_first_open,2025-05-11 10:26:00
100152,648,57171,app_first_open,2025-05-12 17:01:00
100153,648,57171,insight_view,2025-05-12 17:06:00
100154,648,57172,app_first_open,2025-05-12 11:51:00
100155,648,57172,insight_view,2025-05-12 11:56:00
100156,648,57173,app_first_open,2025-05-13 15:14:00
100157,648,57174,app_first_open,2025-05-13 06:43:00
100158,648,57175,app_first_open,2025-05-14 03:57:00
100159,648,57176,app_first_open,2025-05-15 17:18:00
100160,648,57176,paywall_view,2025-05-15 17:28:00
100161,648,57177,app_first_open,2025-05-16 13:54:00
100162,648,57177,insight_view,2025-05-16 13:59:00
100163,648,57178,app_first_open,2025-05-17 05:49:00
100164,648,57178,insight_view,2025-05-17 05:54:00
100165,648,57179,app_first_open,2025-05-17 06:11:00
100166,648,57180,app_first_open,2025-05-18 07:51:00
100167,648,57180,paywall_view,2025-05-18 08:01:00
100168,648,57181,app_first_open,2025-05-18 23:06:00
100169,648,57182,app_first_open,2025-05-19 22:30:00
100170,648,57183,app_first_open,2025-05-20 04:35:00
100171,648,57183,insight_view,2025-05-20 04:40:00
100172,648,57184,app_first_open,2025-05-20 14:01:00
100173,648,57184,insight_view,2025-05-20 14:06:00
100174,648,57184,paywall_view,2025-05-20 14:11:00
100175,648,57185,app_first_open,2025-05-21 18:43:00
100176,648,57185,insight_view,2025-05-21 18:48:00
100177,648,57186,app_first_open,2025-05-21 15:21:00
100178,648,57187,app_first_open,2025-05-23 11:26:00
100179,648,57187,paywall_view,2025-05-23 11:36:00
100180,648,57188,app_first_open,2025-05-23 20:22:00
100181,648,57189,app_first_open,2025-05-24 08:51:00
100182,649,57190,app_first_open,2025-01-27 01:25:00
100183,649,57190,insight_view,2025-01-27 01:30:00
100184,649,57190,paywall_view,2025-01-27 01:35:00
100185,649,57191,app_first_open,2025-01-27 05:36:00
100186,649,57191,insight_view,2025-01-27 05:41:00
100187,649,57191,paywall_view,2025-01-27 05:46:00
100188,649,57192,app_first_open,2025-01-28 17:43:00
100189,649,57193,app_first_open,2025-01-29 23:40:00
100190,649,57193,insight_view,2025-01-29 23:45:00
100191,649,57194,app_first_open,2025-01-30 11:23:00
100192,649,57194,insight_view,2025-01-30 11:28:00
100193,649,57194,paywall_view,2025-01-30 11:33:00
100194,649,57195,app_first_open,2025-01-30 06:58:00
100195,649,57195,insight_view,2025-01-30 07:03:00
100196,649,57196,app_first_open,2025-01-31 14:23:00
100197,649,57197,app_first_open,2025-02-01 02:58:00
100198,649,57197,insight_view,2025-02-01 03:03:00
100199,649,57198,app_first_open,2025-02-02 01:46:00
100200,649,57199,app_first_open,2025-02-05 17:27:00
100201,649,57199,insight_view,2025-02-05 17:32:00
100202,649,57200,app_first_open,2025-02-05 15:29:00
100203,649,57200,insight_view,2025-02-05 15:34:00
100204,649,57200,paywall_view,2025-02-05 15:39:00
100205,649,57201,app_first_open,2025-02-08 14:30:00
100206,649,57202,app_first_open,2025-02-09 23:14:00
100207,649,57203,app_first_open,2025-02-10 01:22:00
100208,649,57203,insight_view,2025-02-10 01:27:00
100209,649,57204,app_first_open,2025-02-14 17:57:00
100210,649,57205,app_first_open,2025-02-15 02:31:00
100211,649,57205,paywall_view,2025-02-15 02:41:00
100212,649,57206,app_first_open,2025-02-18 19:51:00
100213,649,57207,app_first_open,2025-02-20 13:15:00
100214,649,57207,insight_view,2025-02-20 13:20:00
100215,649,57208,app_first_open,2025-02-23 23:37:00
100216,649,57208,paywall_view,2025-02-23 23:47:00
100217,649,57209,app_first_open,2025-02-24 05:01:00
100218,649,57210,app_first_open,2025-02-24 07:11:00
100219,649,57211,app_first_open,2025-02-25 15:30:00
100220,649,57211,insight_view,2025-02-25 15:35:00
100221,649,57212,app_first_open,2025-02-28 18:47:00
100222,649,57212,insight_view,2025-02-28 18:52:00
100223,649,57213,app_first_open,2025-03-01 01:38:00
100224,649,57213,insight_view,2025-03-01 01:43:00
100225,649,57214,app_first_open,2025-03-02 22:08:00
100226,649,57215,app_first_open,2025-03-02 15:15:00
100227,649,57215,insight_view,2025-03-02 15:20:00
100228,649,57216,app_first_open,2025-03-03 08:41:00
100229,649,57217,app_first_open,2025-03-03 21:51:00
100230,649,57217,insight_view,2025-03-03 21:56:00
100231,649,57218,app_first_open,2025-03-04 16:37:00
100232,649,57219,app_first_open,2025-03-04 17:59:00
100233,649,57220,app_first_open,2025-03-06 19:39:00
100234,649,57220,insight_view,2025-03-06 19:44:00
100235,649,57221,app_first_open,2025-03-08 01:05:00
100236,649,57222,app_first_open,2025-03-08 13:23:00
100237,649,57222,insight_view,2025-03-08 13:28:00
100238,649,57223,app_first_open,2025-03-09 09:19:00
100239,649,57224,app_first_open,2025-03-11 15:33:00
100240,649,57224,insight_view,2025-03-11 15:38:00
100241,649,57225,app_first_open,2025-03-11 20:24:00
100242,649,57225,insight_view,2025-03-11 20:29:00
100243,649,57225,paywall_view,2025-03-11 20:34:00
100244,649,57226,app_first_open,2025-03-12 04:34:00
100245,649,57226,insight_view,2025-03-12 04:39:00
100246,649,57226,paywall_view,2025-03-12 04:44:00
100247,649,57227,app_first_open,2025-03-12 14:11:00
100248,649,57227,paywall_view,2025-03-12 14:21:00
100249,649,57228,app_first_open,2025-03-17 05:05:00
100250,649,57228,paywall_view,2025-03-17 05:15:00
100251,649,57229,app_first_open,2025-03-17 15:29:00
100252,649,57230,app_first_open,2025-03-18 03:47:00
100253,649,57230,insight_view,2025-03-18 03:52:00
100254,649,57231,app_first_open,2025-03-18 01:18:00
100255,649,57231,insight_view,2025-03-18 01:23:00
100256,649,57232,app_first_open,2025-03-19 03:51:00
100257,649,57233,app_first_open,2025-03-19 15:07:00
100258,649,57234,app_first_open,2025-03-21 07:04:00
100259,649,57235,app_first_open,2025-03-21 22:41:00
100260,649,57235,insight_view,2025-03-21 22:46:00
100261,649,57236,app_first_open,2025-03-23 08:48:00
100262,649,57236,paywall_view,2025-03-23 08:58:00
100263,649,57237,app_first_open,2025-03-23 18:48:00
100264,649,57238,app_first_open,2025-03-25 09:37:00
100265,649,57239,app_first_open,2025-03-25 01:33:00
100266,649,57239,paywall_view,2025-03-25 01:43:00
100267,649,57240,app_first_open,2025-03-28 12:36:00
100268,649,57240,insight_view,2025-03-28 12:41:00
100269,649,57241,app_first_open,2025-04-01 01:03:00
100270,649,57241,insight_view,2025-04-01 01:08:00
100271,649,57241,paywall_view,2025-04-01 01:13:00
100272,649,57242,app_first_open,2025-04-01 17:58:00
100273,649,57242,paywall_view,2025-04-01 18:08:00
100274,649,57243,app_first_open,2025-04-02 13:26:00
100275,649,57243,insight_view,2025-04-02 13:31:00
100276,649,57243,paywall_view,2025-04-02 13:36:00
100277,649,57244,app_first_open,2025-04-03 14:24:00
100278,649,57245,app_first_open,2025-04-03 11:49:00
100279,649,57245,insight_view,2025-04-03 11:54:00
100280,649,57245,paywall_view,2025-04-03 11:59:00
100281,649,57246,app_first_open,2025-04-04 23:11:00
100282,649,57246,insight_view,2025-04-04 23:16:00
100283,649,57247,app_first_open,2025-04-04 15:09:00
100284,649,57247,insight_view,2025-04-04 15:14:00
100285,649,57248,app_first_open,2025-04-05 00:10:00
100286,649,57249,app_first_open,2025-04-06 16:38:00
100287,649,57250,app_first_open,2025-04-07 17:45:00
100288,649,57250,paywall_view,2025-04-07 17:55:00
100289,649,57251,app_first_open,2025-04-08 11:40:00
100290,649,57251,insight_view,2025-04-08 11:45:00
100291,649,57252,app_first_open,2025-04-10 08:07:00
100292,649,57252,insight_view,2025-04-10 08:12:00
100293,649,57253,app_first_open,2025-04-10 23:50:00
100294,649,57253,insight_view,2025-04-10 23:55:00
100295,649,57253,paywall_view,2025-04-11 00:00:00
100296,649,57254,app_first_open,2025-04-12 11:05:00
100297,649,57254,insight_view,2025-04-12 11:10:00
100298,649,57255,app_first_open,2025-04-12 16:18:00
100299,649,57256,app_first_open,2025-04-13 18:15:00
100300,649,57257,app_first_open,2025-04-15 19:31:00
100301,649,57258,app_first_open,2025-04-15 06:38:00
100302,649,57259,app_first_open,2025-04-17 05:56:00
100303,649,57259,insight_view,2025-04-17 06:01:00
100304,649,57260,app_first_open,2025-04-17 11:29:00
100305,649,57260,insight_view,2025-04-17 11:34:00
100306,649,57261,app_first_open,2025-04-18 17:31:00
100307,649,57261,paywall_view,2025-04-18 17:41:00
100308,649,57262,app_first_open,2025-04-19 11:40:00
100309,649,57262,insight_view,2025-04-19 11:45:00
100310,649,57263,app_first_open,2025-04-20 17:38:00
100311,649,57263,insight_view,2025-04-20 17:43:00
100312,649,57264,app_first_open,2025-04-21 04:16:00
100313,649,57264,insight_view,2025-04-21 04:21:00
100314,649,57265,app_first_open,2025-04-21 05:48:00
100315,649,57265,insight_view,2025-04-21 05:53:00
100316,649,57265,paywall_view,2025-04-21 05:58:00
100317,649,57266,app_first_open,2025-04-22 02:36:00
100318,649,57266,paywall_view,2025-04-22 02:46:00
100319,649,57267,app_first_open,2025-04-24 02:42:00
100320,649,57268,app_first_open,2025-04-24 03:46:00
100321,649,57268,insight_view,2025-04-24 03:51:00
100322,649,57269,app_first_open,2025-04-25 11:40:00
100323,649,57270,app_first_open,2025-04-25 17:30:00
100324,649,57270,paywall_view,2025-04-25 17:40:00
100325,649,57271,app_first_open,2025-04-26 18:13:00
100326,649,57272,app_first_open,2025-04-26 12:44:00
100327,649,57272,insight_view,2025-04-26 12:49:00
100328,649,57273,app_first_open,2025-04-28 02:33:00
100329,649,57273,insight_view,2025-04-28 02:38:00
100330,649,57274,app_first_open,2025-04-28 09:55:00
100331,649,57274,paywall_view,2025-04-28 10:05:00
100332,649,57275,app_first_open,2025-04-30 04:02:00
100333,649,57275,insight_view,2025-04-30 04:07:00
100334,649,57276,app_first_open,2025-04-30 11:08:00
100335,649,57276,insight_view,2025-04-30 11:13:00
100336,649,57277,app_first_open,2025-05-03 17:33:00
100337,649,57277,insight_view,2025-05-03 17:38:00
100338,649,57278,app_first_open,2025-05-03 20:17:00
100339,649,57278,insight_view,2025-05-03 20:22:00
100340,649,57279,app_first_open,2025-05-04 07:05:00
100341,649,57279,insight_view,2025-05-04 07:10:00
100342,649,57280,app_first_open,2025-05-05 05:42:00
100343,649,57281,app_first_open,2025-05-06 06:43:00
100344,649,57281,insight_view,2025-05-06 06:48:00
100345,649,57281,paywall_view,2025-05-06 06:53:00
100346,649,57282,app_first_open,2025-05-06 02:30:00
100347,649,57283,app_first_open,2025-05-08 12:50:00
100348,649,57283,insight_view,2025-05-08 12:55:00
100349,649,57284,app_first_open,2025-05-08 02:55:00
100350,649,57284,insight_view,2025-05-08 03:00:00
